"ID","Ref No","Methods","Scale","Crop","Country","Site(location)","Region","latitude","longitude","Current Average Temperature (dC)_area_weighted","Current Average Temperature_point_coordinate (dC)","Current Annual Precipitation (mm) _area_weighted","Current Annual Precipitation  (mm) _point_coordinate","Future_Mid-point","Baseline_Mid-point","Time slice","Climate scenario","Scenario source","Local delta T","Local delta T from 2005","Annual Precipitation change each study  (mm)","Annual Precipitation change  from 2005 (mm)","Global delta T from pre-industrial period","Global delta T from 2005","Projected yield (t/ha)","Climate impacts (%)","Climate impacts relative to 2005","Climate impacts per dC (%)","Climate impacts per decade (%)","CO2","CO2 ppm","Fertiliser","Irrigation","Cultivar","Soil organic matter management","Planting time","Tillage","Others","Adaptation","Adaptation type","Reference","doi","Publication year","Note1 
(* = corrected by HW)","Note2 
(* = Local temperature is  estimated )","Note3 
(* = Local delta Pr is  estimated )","Note4 
(* = Global temperature is  estimated )","Seasonal Precipitation change (mm) each study (local baseperiod)","Base precipitation (annual) (mm) (local base period)","Annual Preciptation change (%) (relative to local base)","Base precipitation (seasonal) (mm) (local base period)"
7058,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Sabzevar","Asia",36.12,57.43,15.40773296,15.40773296,188.7673026,188.7673026,2020,1975,"NF","RCP4.5","CMIP5",NA,0.857265177859859,-36.7648,-12.2549333333333,1.44,0.65,NA,-14.8718,-4.95726666666667,-5.78265254987069,-3.30484444444444,"Yes",411.12868,"No","No","No","No","Yes","No","No","Yes","Planting date","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,193,NA,NA
7059,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Sabzevar","Asia",36.12,57.43,15.40773296,15.40773296,188.7673026,188.7673026,2050,1975,"MC","RCP4.5","CMIP5",NA,1.67983242216566,-48.0393,-28.82358,2.07,1.28,NA,-23.7607,-14.25642,-8.48681083415479,-3.16809333333333,"Yes",486.53532,"No","No","No","No","Yes","No","No","Yes","Planting date","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,193,NA,NA
7060,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Sabzevar","Asia",36.12,57.43,15.40773296,15.40773296,188.7673026,188.7673026,2080,1975,"EC","RCP4.5","CMIP5",NA,2.22898115728242,-65.6864,-46.9188571428571,2.4,1.61,NA,-42.735,-30.525,-13.6945975968752,-4.07,"Yes",531.13797,"No","No","No","No","Yes","No","No","Yes","Planting date","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,193,NA,NA
7061,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Sabzevar","Asia",36.12,57.43,15.40773296,15.40773296,188.7673026,188.7673026,2020,1975,"NF","RCP8.5","CMIP5",NA,0.986142783339427,-55.8825,-18.6275,1.5,0.71,NA,-21.0256,-7.00853333333333,-7.1070168050107,-4.67235555555556,"Yes",415.78022,"No","No","No","No","Yes","No","No","Yes","Planting date","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,193,NA,NA
7062,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Sabzevar","Asia",36.12,57.43,15.40773296,15.40773296,188.7673026,188.7673026,2050,1975,"MC","RCP8.5","CMIP5",NA,2.37442822297222,-63.7257,-38.23542,2.72,1.93,NA,-32.6496,-19.58976,-8.25030624656166,-4.35328,"Yes",540.54279,"No","No","No","No","Yes","No","No","Yes","Planting date","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,193,NA,NA
7063,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Sabzevar","Asia",36.12,57.43,15.40773296,15.40773296,188.7673026,188.7673026,2080,1975,"EC","RCP8.5","CMIP5",NA,4.29112311303537,-76.961,-54.9721428571428,4.23,3.44,NA,-48.8889,-34.9206428571429,-8.13787951015961,-4.65608571428571,"Yes",758.1823,"No","No","No","No","Yes","No","No","Yes","Planting date","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,193,NA,NA
7064,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Torba-h","Asia",35.16,59.13,15.36369514,15.36369514,221.0508377,221.0508377,2020,1975,"NF","RCP4.5","CMIP5",NA,0.803368692512468,3.5527136788005e-15,1.1842378929335e-15,1.44,0.65,NA,-12.3177,-4.1059,-5.11085388099845,-2.73726666666667,"Yes",411.12868,"No","No","No","No","Yes","No","No","Yes","Planting date","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,245,NA,NA
7065,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Torba-h","Asia",35.16,59.13,15.36369514,15.36369514,221.0508377,221.0508377,2050,1975,"MC","RCP4.5","CMIP5",NA,1.6783037961238,-14.4,-8.64,2.07,1.28,NA,-22.6904,-13.61424,-8.11190443079695,-3.02538666666667,"Yes",486.53532,"No","No","No","No","Yes","No","No","Yes","Planting date","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,245,NA,NA
7066,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Torba-h","Asia",35.16,59.13,15.36369514,15.36369514,221.0508377,221.0508377,2080,1975,"EC","RCP4.5","CMIP5",NA,2.19140180461984,-30.4,-21.7142857142857,2.4,1.61,NA,-37.2771,-26.6265,-12.1504417600948,-3.5502,"Yes",531.13797,"No","No","No","No","Yes","No","No","Yes","Planting date","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,245,NA,NA
7067,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Torba-h","Asia",35.16,59.13,15.36369514,15.36369514,221.0508377,221.0508377,2020,1975,"NF","RCP8.5","CMIP5",NA,0.910594855898614,29.6,9.86666666666666,1.5,0.71,NA,-20.9076,-6.9692,-7.653458565964,-4.64613333333333,"Yes",415.78022,"No","No","No","No","Yes","No","No","Yes","Planting date","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,245,NA,NA
7068,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Torba-h","Asia",35.16,59.13,15.36369514,15.36369514,221.0508377,221.0508377,2050,1975,"MC","RCP8.5","CMIP5",NA,2.34848527488522,9.60000000000001,5.76,2.72,1.93,NA,-30.9562,-18.57372,-7.9088083704965,-4.12749333333333,"Yes",540.54279,"No","No","No","No","Yes","No","No","Yes","Planting date","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,245,NA,NA
7069,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Torba-h","Asia",35.16,59.13,15.36369514,15.36369514,221.0508377,221.0508377,2080,1975,"EC","RCP8.5","CMIP5",NA,4.30489971895127,-28.8,-20.5714285714286,4.23,3.44,NA,-48.2982,-34.4987142857143,-8.01382530093375,-4.59982857142857,"Yes",758.1823,"No","No","No","No","Yes","No","No","Yes","Planting date","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,245,NA,NA
7070,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Mashhad","Asia",36.16,59.38,11.84685707,11.84685707,277.6607833,277.6607833,2020,1975,"NF","RCP4.5","CMIP5",NA,0.856117870652652,-8.7568,-2.91893333333333,1.44,0.65,NA,-2.00603,-0.668676666666667,-0.781056779199,-0.445784444444444,"Yes",411.12868,"No","Yes","No","No","No","No","Yes","Yes","Combined","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,256,NA,NA
7071,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Mashhad","Asia",36.16,59.38,11.84685707,11.84685707,277.6607833,277.6607833,2050,1975,"MC","RCP4.5","CMIP5",NA,1.68294902850009,-26.2703,-15.76218,2.07,1.28,NA,-8.00949,-4.805694,-2.85551963762267,-1.067932,"Yes",486.53532,"No","Yes","No","No","No","No","Yes","Yes","Combined","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,256,NA,NA
7072,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Mashhad","Asia",36.16,59.38,11.84685707,11.84685707,277.6607833,277.6607833,2080,1975,"EC","RCP4.5","CMIP5",NA,2.23937452908518,-53.5136,-38.224,2.4,1.61,NA,-18.2654,-13.0467142857143,-5.82605281799114,-1.7395619047619,"Yes",531.13797,"No","Yes","No","No","No","No","Yes","Yes","Combined","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,256,NA,NA
7073,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Mashhad","Asia",36.16,59.38,11.84685707,11.84685707,277.6607833,277.6607833,2020,1975,"NF","RCP8.5","CMIP5",NA,0.984995476132219,-30.1622,-10.0540666666667,1.5,0.71,NA,-5.00776,-1.66925333333333,-1.69468121811888,-1.11283555555556,"Yes",415.78022,"No","Yes","No","No","No","No","Yes","Yes","Combined","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,256,NA,NA
7074,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Mashhad","Asia",36.16,59.38,11.84685707,11.84685707,277.6607833,277.6607833,2050,1975,"MC","RCP8.5","CMIP5",NA,2.37947231289851,-37.946,-22.7676,2.72,1.93,NA,-9.01007,-5.406042,-2.27194994902661,-1.20134266666667,"Yes",540.54279,"No","Yes","No","No","No","No","Yes","Yes","Combined","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,256,NA,NA
7075,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Mashhad","Asia",36.16,59.38,11.84685707,11.84685707,277.6607833,277.6607833,2080,1975,"EC","RCP8.5","CMIP5",NA,4.29112311303537,-59.3514,-42.3938571428571,4.23,3.44,NA,-22.768,-16.2628571428571,-3.78988360726697,-2.16838095238095,"Yes",758.1823,"No","Yes","No","No","No","No","Yes","Yes","Combined","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,256,NA,NA
7076,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Sabzevar","Asia",36.12,57.43,15.40773296,15.40773296,188.7673026,188.7673026,2020,1975,"NF","RCP4.5","CMIP5",NA,0.857265177859859,-36.7648,-12.2549333333333,1.44,0.65,NA,-3.58287,-1.19429,-1.3931395218706,-0.796193333333333,"Yes",411.12868,"No","Yes","No","No","No","No","Yes","Yes","Combined","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,193,NA,NA
7077,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Sabzevar","Asia",36.12,57.43,15.40773296,15.40773296,188.7673026,188.7673026,2050,1975,"MC","RCP4.5","CMIP5",NA,1.67983242216566,-48.0393,-28.82358,2.07,1.28,NA,-16.5055,-9.9033,-5.89540948806819,-2.20073333333333,"Yes",486.53532,"No","Yes","No","No","No","No","Yes","Yes","Combined","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,193,NA,NA
7078,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Sabzevar","Asia",36.12,57.43,15.40773296,15.40773296,188.7673026,188.7673026,2080,1975,"EC","RCP4.5","CMIP5",NA,2.22898115728242,-65.6864,-46.9188571428571,2.4,1.61,NA,-30.864,-22.0457142857143,-9.8904892998703,-2.93942857142857,"Yes",531.13797,"No","Yes","No","No","No","No","Yes","Yes","Combined","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,193,NA,NA
7079,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Sabzevar","Asia",36.12,57.43,15.40773296,15.40773296,188.7673026,188.7673026,2020,1975,"NF","RCP8.5","CMIP5",NA,0.986142783339427,-55.8825,-18.6275,1.5,0.71,NA,-5.01872,-1.67290666666667,-1.69641424642547,-1.11527111111111,"Yes",415.78022,"No","Yes","No","No","No","No","Yes","Yes","Combined","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,193,NA,NA
7080,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Sabzevar","Asia",36.12,57.43,15.40773296,15.40773296,188.7673026,188.7673026,2050,1975,"MC","RCP8.5","CMIP5",NA,2.37442822297222,-63.7257,-38.23542,2.72,1.93,NA,-20.2387,-12.14322,-5.1141659632059,-2.69849333333333,"Yes",540.54279,"No","Yes","No","No","No","No","Yes","Yes","Combined","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,193,NA,NA
7081,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Sabzevar","Asia",36.12,57.43,15.40773296,15.40773296,188.7673026,188.7673026,2080,1975,"EC","RCP8.5","CMIP5",NA,4.29112311303537,-76.961,-54.9721428571428,4.23,3.44,NA,-31.4383,-22.4559285714286,-5.23311216665237,-2.99412380952381,"Yes",758.1823,"No","Yes","No","No","No","No","Yes","Yes","Combined","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,193,NA,NA
7082,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Torba-h","Asia",35.16,59.13,15.36369514,15.36369514,221.0508377,221.0508377,2020,1975,"NF","RCP4.5","CMIP5",NA,0.803368692512468,3.5527136788005e-15,1.1842378929335e-15,1.44,0.65,NA,-3.01512,-1.00504,-1.25103207203261,-0.670026666666667,"Yes",411.12868,"No","Yes","No","No","No","No","Yes","Yes","Combined","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,245,NA,NA
7083,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Torba-h","Asia",35.16,59.13,15.36369514,15.36369514,221.0508377,221.0508377,2050,1975,"MC","RCP4.5","CMIP5",NA,1.6783037961238,-14.4,-8.64,2.07,1.28,NA,-14.5505,-8.7303,-5.20185917481891,-1.94006666666667,"Yes",486.53532,"No","Yes","No","No","No","No","Yes","Yes","Combined","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,245,NA,NA
7084,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Torba-h","Asia",35.16,59.13,15.36369514,15.36369514,221.0508377,221.0508377,2080,1975,"EC","RCP4.5","CMIP5",NA,2.19140180461984,-30.4,-21.7142857142857,2.4,1.61,NA,-26.0859,-18.6327857142857,-8.50267882184121,-2.48437142857143,"Yes",531.13797,"No","Yes","No","No","No","No","Yes","Yes","Combined","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,245,NA,NA
7085,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Torba-h","Asia",35.16,59.13,15.36369514,15.36369514,221.0508377,221.0508377,2020,1975,"NF","RCP8.5","CMIP5",NA,0.910594855898614,29.6,9.86666666666666,1.5,0.71,NA,-6.02435,-2.00811666666667,-2.20528004705778,-1.33874444444444,"Yes",415.78022,"No","Yes","No","No","No","No","Yes","Yes","Combined","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,245,NA,NA
7086,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Torba-h","Asia",35.16,59.13,15.36369514,15.36369514,221.0508377,221.0508377,2050,1975,"MC","RCP8.5","CMIP5",NA,2.34848527488522,9.60000000000001,5.76,2.72,1.93,NA,-18.5628,-11.13768,-4.74249513893347,-2.47504,"Yes",540.54279,"No","Yes","No","No","No","No","Yes","Yes","Combined","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,245,NA,NA
7087,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Torba-h","Asia",35.16,59.13,15.36369514,15.36369514,221.0508377,221.0508377,2080,1975,"EC","RCP8.5","CMIP5",NA,4.30489971895127,-28.8,-20.5714285714286,4.23,3.44,NA,-27.0889,-19.3492142857143,-4.49469570697178,-2.57989523809524,"Yes",758.1823,"No","Yes","No","No","No","No","Yes","Yes","Combined","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,245,NA,NA
7088,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Mashhad","Asia",36.16,59.38,11.84685707,11.84685707,277.6607833,277.6607833,2020,1975,"NF","RCP4.5","CMIP5",NA,0.856117870652652,-8.7568,-2.91893333333333,1.44,0.65,NA,-12.9452,-4.31506666666667,-5.04027168989841,-2.87671111111111,"Yes",411.12868,"No","No","No","No","No","No","Yes","Yes","Others","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,256,NA,NA
7089,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Mashhad","Asia",36.16,59.38,11.84685707,11.84685707,277.6607833,277.6607833,2050,1975,"MC","RCP4.5","CMIP5",NA,1.68294902850009,-26.2703,-15.76218,2.07,1.28,NA,-26.4122,-15.84732,-9.41639926797055,-3.52162666666667,"Yes",486.53532,"No","No","No","No","No","No","Yes","Yes","Others","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,256,NA,NA
7090,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Mashhad","Asia",36.16,59.38,11.84685707,11.84685707,277.6607833,277.6607833,2080,1975,"EC","RCP4.5","CMIP5",NA,2.23937452908518,-53.5136,-38.224,2.4,1.61,NA,-48.0557,-34.3255,-15.3281639824771,-4.57673333333333,"Yes",531.13797,"No","No","No","No","No","No","Yes","Yes","Others","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,256,NA,NA
7091,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Mashhad","Asia",36.16,59.38,11.84685707,11.84685707,277.6607833,277.6607833,2020,1975,"NF","RCP8.5","CMIP5",NA,0.984995476132219,-30.1622,-10.0540666666667,1.5,0.71,NA,-17.7549,-5.9183,-6.00845399132124,-3.94553333333333,"Yes",415.78022,"No","No","No","No","No","No","Yes","Yes","Others","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,256,NA,NA
7092,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Mashhad","Asia",36.16,59.38,11.84685707,11.84685707,277.6607833,277.6607833,2050,1975,"MC","RCP8.5","CMIP5",NA,2.37947231289851,-37.946,-22.7676,2.72,1.93,NA,-32.6648,-19.59888,-8.23664973690154,-4.35530666666667,"Yes",540.54279,"No","No","No","No","No","No","Yes","Yes","Others","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,256,NA,NA
7093,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Mashhad","Asia",36.16,59.38,11.84685707,11.84685707,277.6607833,277.6607833,2080,1975,"EC","RCP8.5","CMIP5",NA,4.29112311303537,-59.3514,-42.3938571428571,4.23,3.44,NA,-52.3844,-37.4174285714286,-8.71972851530726,-4.98899047619048,"Yes",758.1823,"No","No","No","No","No","No","Yes","Yes","Others","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,256,NA,NA
7094,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Sabzevar","Asia",36.12,57.43,15.40773296,15.40773296,188.7673026,188.7673026,2020,1975,"NF","RCP4.5","CMIP5",NA,0.857265177859859,-36.7648,-12.2549333333333,1.44,0.65,NA,-20.9144,-6.97146666666667,-8.1322172493589,-4.64764444444444,"Yes",411.12868,"No","No","No","No","No","No","Yes","Yes","Others","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,193,NA,NA
7095,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Sabzevar","Asia",36.12,57.43,15.40773296,15.40773296,188.7673026,188.7673026,2050,1975,"MC","RCP4.5","CMIP5",NA,1.67983242216566,-48.0393,-28.82358,2.07,1.28,NA,-41.235,-24.741,-14.7282548387199,-5.498,"Yes",486.53532,"No","No","No","No","No","No","Yes","Yes","Others","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,193,NA,NA
7096,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Sabzevar","Asia",36.12,57.43,15.40773296,15.40773296,188.7673026,188.7673026,2080,1975,"EC","RCP4.5","CMIP5",NA,2.22898115728242,-65.6864,-46.9188571428571,2.4,1.61,NA,-47.8255,-34.1610714285714,-15.3258681963111,-4.55480952380952,"Yes",531.13797,"No","No","No","No","No","No","Yes","Yes","Others","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,193,NA,NA
7097,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Sabzevar","Asia",36.12,57.43,15.40773296,15.40773296,188.7673026,188.7673026,2020,1975,"NF","RCP8.5","CMIP5",NA,0.986142783339427,-55.8825,-18.6275,1.5,0.71,NA,-25.8573,-8.6191,-8.74021505365855,-5.74606666666667,"Yes",415.78022,"No","No","No","No","No","No","Yes","Yes","Others","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,193,NA,NA
7098,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Sabzevar","Asia",36.12,57.43,15.40773296,15.40773296,188.7673026,188.7673026,2050,1975,"MC","RCP8.5","CMIP5",NA,2.37442822297222,-63.7257,-38.23542,2.72,1.93,NA,-47.2763,-28.36578,-11.9463623812948,-6.30350666666667,"Yes",540.54279,"No","No","No","No","No","No","Yes","Yes","Others","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,193,NA,NA
7099,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Sabzevar","Asia",36.12,57.43,15.40773296,15.40773296,188.7673026,188.7673026,2080,1975,"EC","RCP8.5","CMIP5",NA,4.29112311303537,-76.961,-54.9721428571428,4.23,3.44,NA,-54.9652,-39.2608571428571,-9.14931967894195,-5.23478095238095,"Yes",758.1823,"No","No","No","No","No","No","Yes","Yes","Others","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,193,NA,NA
7100,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Torba-h","Asia",35.16,59.13,15.36369514,15.36369514,221.0508377,221.0508377,2020,1975,"NF","RCP4.5","CMIP5",NA,0.803368692512468,3.5527136788005e-15,1.1842378929335e-15,1.44,0.65,NA,-16.1638,-5.38793333333333,-6.7066757561625,-3.59195555555556,"Yes",411.12868,"No","No","No","No","No","No","Yes","Yes","Others","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,245,NA,NA
7101,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Torba-h","Asia",35.16,59.13,15.36369514,15.36369514,221.0508377,221.0508377,2050,1975,"MC","RCP4.5","CMIP5",NA,1.6783037961238,-14.4,-8.64,2.07,1.28,NA,-30.2233,-18.13398,-10.80494487463,-4.02977333333333,"Yes",486.53532,"No","No","No","No","No","No","Yes","Yes","Others","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,245,NA,NA
7102,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Torba-h","Asia",35.16,59.13,15.36369514,15.36369514,221.0508377,221.0508377,2080,1975,"EC","RCP4.5","CMIP5",NA,2.19140180461984,-30.4,-21.7142857142857,2.4,1.61,NA,-48.9693,-34.9780714285714,-15.9615052587945,-4.66374285714286,"Yes",531.13797,"No","No","No","No","No","No","Yes","Yes","Others","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,245,NA,NA
7103,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Torba-h","Asia",35.16,59.13,15.36369514,15.36369514,221.0508377,221.0508377,2020,1975,"NF","RCP8.5","CMIP5",NA,0.910594855898614,29.6,9.86666666666666,1.5,0.71,NA,-19.8089,-6.60296666666667,-7.25126726105934,-4.40197777777778,"Yes",415.78022,"No","No","No","No","No","No","Yes","Yes","Others","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,245,NA,NA
7104,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Torba-h","Asia",35.16,59.13,15.36369514,15.36369514,221.0508377,221.0508377,2050,1975,"MC","RCP8.5","CMIP5",NA,2.34848527488522,9.60000000000001,5.76,2.72,1.93,NA,-39.5963,-23.75778,-10.1162141632594,-5.27950666666667,"Yes",540.54279,"No","No","No","No","No","No","Yes","Yes","Others","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,245,NA,NA
7105,170,"SCOPUS-NewSearch","Regional (Site-based)","Wheat","Iran","Torba-h","Asia",35.16,59.13,15.36369514,15.36369514,221.0508377,221.0508377,2080,1975,"EC","RCP8.5","CMIP5",NA,4.30489971895127,-28.8,-20.5714285714286,4.23,3.44,NA,-52.0936,-37.2097142857143,-8.64357283908557,-4.96129523809524,"Yes",758.1823,"No","No","No","No","No","No","Yes","Yes","Others","Paymard et al., 2018","10.1007/s11069-018-3180-8",2018,NA,"*",NA,NA,NA,245,NA,NA
7106,27,"SCOPUS-NewSearch","Global","Wheat","Pakistan","Punjab,","Asia",31,72,25.41871262,25.41871262,395.0901179,395.0901179,2025,2010,"NF","RCP2.6","CMIP5",NA,0.950242104411281,-3.3335,-4.44466666666667,1.5,0.71,NA,-2.15,-2.86666666666667,-3.01677504433746,-1.43333333333333,"Yes",423,"No","No","No","No","No","No","No","No","No","Rosenzweig et al., 2018","10.1098/rsta.2016.0455",2018,NA,"*",NA,NA,NA,166.19,NA,NA
7107,27,"SCOPUS-NewSearch","Global","Wheat","Pakistan","Punjab,","Asia",31,72,25.41871262,25.41871262,395.0901179,395.0901179,2050,2010,"MC","RCP4.5","CMIP5",NA,1.75890995238691,6.745867,7.589100375,2,1.21,NA,-2.58667,-2.91000375,-1.65443588857463,-0.6466675,"Yes",487,"No","No","No","No","No","No","No","No","No","Rosenzweig et al., 2018","10.1098/rsta.2016.0455",2018,NA,"*",NA,NA,NA,166.19,NA,NA
7108,27,"SCOPUS-NewSearch","Global","Wheat","Pakistan","Punjab,","Asia",31,72,25.41871262,25.41871262,395.0901179,395.0901179,2025,2010,"NF","RCP2.6","CMIP5",NA,0.950242104411281,-3.3335,-4.44466666666667,1.5,0.71,NA,-8.62667,-11.5022266666667,-12.1045222194115,-5.75111333333333,"No",390,"No","No","No","No","No","No","No","No","No","Rosenzweig et al., 2018","10.1098/rsta.2016.0455",2018,NA,"*",NA,NA,NA,166.19,NA,NA
